ID,Band0,Band1,Band2,Class
9799,165.0,42.0,45.0,2
9800,163.0,40.0,43.0,2
9801,169.0,46.0,49.0,2
9802,164.0,44.0,46.0,2
9803,165.0,45.0,47.0,2
9804,164.0,45.0,47.0,2
9805,171.0,52.0,54.0,2
9806,164.0,48.0,49.0,2
9807,149.0,34.0,37.0,2
9808,159.0,44.0,47.0,2
9809,157.0,44.0,46.0,2
9810,155.0,42.0,44.0,2
9811,164.0,51.0,53.0,2
9812,154.0,41.0,43.0,2
9813,160.0,50.0,53.0,2
9814,154.0,45.0,48.0,2
9815,152.0,46.0,48.0,2
9816,151.0,45.0,47.0,2
9817,150.0,44.0,46.0,2
9818,152.0,46.0,48.0,2
9819,158.0,49.0,52.0,2
9820,162.0,52.0,53.0,2
9821,155.0,42.0,44.0,2
9822,160.0,45.0,48.0,2
9823,170.0,54.0,55.0,2
9824,149.0,31.0,31.0,2
9825,156.0,36.0,37.0,2
9826,167.0,44.0,46.0,2
9827,161.0,37.0,39.0,2
9828,154.0,28.0,29.0,2
9829,173.0,43.0,43.0,2
9830,185.0,51.0,50.0,2
9831,176.0,40.0,40.0,2
9832,185.0,49.0,49.0,2
9833,181.0,45.0,47.0,2
9834,169.0,46.0,48.0,2
9835,170.0,50.0,51.0,2
9836,163.0,43.0,44.0,2
9837,164.0,41.0,44.0,2
9838,177.0,54.0,57.0,2
9839,159.0,36.0,39.0,2
9840,165.0,42.0,45.0,2
9841,160.0,37.0,40.0,2
9842,169.0,49.0,51.0,2
9843,164.0,44.0,46.0,2
9844,167.0,48.0,50.0,2
9845,168.0,52.0,53.0,2
9846,167.0,51.0,52.0,2
9847,153.0,39.0,39.0,2
9848,175.0,60.0,63.0,2
9849,158.0,45.0,47.0,2
9850,154.0,41.0,43.0,2
9851,159.0,46.0,48.0,2
9852,158.0,45.0,47.0,2
9853,158.0,48.0,49.0,2
9854,158.0,49.0,52.0,2
9855,149.0,43.0,45.0,2
9856,153.0,49.0,50.0,2
9857,146.0,42.0,43.0,2
9858,145.0,41.0,42.0,2
9859,154.0,48.0,50.0,2
9860,153.0,45.0,45.0,2
9861,163.0,53.0,54.0,2
9862,159.0,46.0,48.0,2
9863,156.0,42.0,42.0,2
9864,163.0,47.0,48.0,2
9865,156.0,37.0,39.0,2
9866,182.0,62.0,63.0,2
9867,155.0,35.0,36.0,2
9868,162.0,39.0,41.0,2
9869,163.0,37.0,38.0,2
9870,169.0,39.0,39.0,2
9871,186.0,54.0,52.0,2
9872,175.0,41.0,40.0,2
9873,172.0,36.0,36.0,2
9874,180.0,44.0,46.0,2
9875,172.0,50.0,49.0,2
9876,170.0,46.0,48.0,2
9877,170.0,46.0,48.0,2
9878,172.0,48.0,50.0,2
9879,171.0,47.0,49.0,2
9880,173.0,49.0,51.0,2
9881,170.0,47.0,49.0,2
9882,165.0,42.0,44.0,2
9883,169.0,49.0,51.0,2
9884,165.0,45.0,47.0,2
9885,166.0,47.0,49.0,2
9886,165.0,49.0,50.0,2
9887,163.0,47.0,50.0,2
9888,163.0,48.0,51.0,2
9889,166.0,53.0,55.0,2
9890,155.0,45.0,46.0,2
9891,159.0,49.0,50.0,2
9892,155.0,45.0,46.0,2
9893,158.0,48.0,49.0,2
9894,150.0,42.0,42.0,2
9895,159.0,53.0,55.0,2
9896,148.0,44.0,45.0,2
9897,150.0,47.0,48.0,2
9898,148.0,45.0,46.0,2
9899,148.0,44.0,45.0,2
9900,152.0,46.0,48.0,2
9901,155.0,47.0,47.0,2
9902,163.0,53.0,54.0,2
9903,157.0,43.0,43.0,2
9904,166.0,50.0,51.0,2
9905,160.0,44.0,45.0,2
9906,155.0,36.0,38.0,2
9907,170.0,50.0,51.0,2
9908,165.0,45.0,46.0,2
9909,164.0,41.0,43.0,2
9910,157.0,33.0,35.0,2
9911,164.0,36.0,37.0,2
9912,181.0,51.0,51.0,2
9913,174.0,41.0,42.0,2
9914,171.0,37.0,38.0,2
9915,189.0,53.0,55.0,2
9916,100.0,83.0,67.0,3
9917,102.0,85.0,67.0,3
9918,103.0,86.0,68.0,3
9919,101.0,84.0,66.0,3
9920,99.0,82.0,64.0,3
9921,102.0,87.0,68.0,3
9922,100.0,85.0,66.0,3
9923,106.0,91.0,72.0,3
9924,104.0,89.0,70.0,3
9925,105.0,90.0,71.0,3
9926,101.0,88.0,71.0,3
9927,101.0,88.0,71.0,3
9928,103.0,90.0,71.0,3
9929,103.0,88.0,69.0,3
9930,107.0,92.0,73.0,3
9931,106.0,91.0,72.0,3
9932,114.0,97.0,79.0,3
9933,114.0,97.0,79.0,3
9934,118.0,101.0,81.0,3
9935,116.0,99.0,79.0,3
9936,114.0,97.0,79.0,3
9937,108.0,91.0,73.0,3
9938,105.0,88.0,70.0,3
9939,104.0,87.0,69.0,3
9940,103.0,86.0,68.0,3
9941,104.0,89.0,70.0,3
9942,100.0,85.0,66.0,3
9943,100.0,85.0,66.0,3
9944,103.0,88.0,69.0,3
9945,102.0,87.0,68.0,3
9946,103.0,88.0,69.0,3
9947,97.0,84.0,67.0,3
9948,100.0,87.0,70.0,3
9949,105.0,90.0,71.0,3
9950,107.0,92.0,73.0,3
9951,108.0,93.0,74.0,3
9952,110.0,95.0,76.0,3
9953,113.0,96.0,78.0,3
9954,117.0,100.0,82.0,3
9955,115.0,98.0,78.0,3
9956,120.0,103.0,83.0,3
9957,114.0,99.0,80.0,3
9958,99.0,82.0,66.0,3
9959,106.0,89.0,71.0,3
9960,103.0,88.0,69.0,3
9961,106.0,91.0,72.0,3
9962,106.0,89.0,71.0,3
9963,103.0,86.0,68.0,3
9964,106.0,91.0,72.0,3
9965,101.0,86.0,67.0,3
9966,99.0,86.0,67.0,3
9967,95.0,82.0,63.0,3
9968,101.0,85.0,69.0,3
9969,99.0,83.0,67.0,3
9970,107.0,92.0,73.0,3
9971,108.0,93.0,74.0,3
9972,106.0,91.0,72.0,3
9973,111.0,96.0,77.0,3
9974,113.0,96.0,78.0,3
9975,119.0,102.0,84.0,3
9976,109.0,94.0,75.0,3
9977,116.0,101.0,82.0,3
9978,115.0,100.0,81.0,3
9979,100.0,83.0,65.0,3
9980,105.0,88.0,70.0,3
9981,103.0,88.0,69.0,3
9982,107.0,92.0,73.0,3
9983,109.0,92.0,74.0,3
9984,107.0,90.0,72.0,3
9985,102.0,87.0,68.0,3
9986,104.0,89.0,70.0,3
9987,99.0,86.0,67.0,3
9988,99.0,86.0,67.0,3
9989,99.0,83.0,67.0,3
9990,105.0,89.0,73.0,3
9991,106.0,90.0,74.0,3
9992,108.0,93.0,74.0,3
9993,108.0,93.0,74.0,3
9994,113.0,98.0,79.0,3
9995,120.0,105.0,86.0,3
9996,118.0,103.0,84.0,3
9997,115.0,100.0,81.0,3
9998,118.0,103.0,84.0,3
9999,117.0,102.0,83.0,3
10000,101.0,86.0,67.0,3
10001,104.0,89.0,70.0,3
10002,105.0,90.0,71.0,3
10003,106.0,91.0,72.0,3
10004,106.0,91.0,72.0,3
10005,102.0,87.0,68.0,3
10006,107.0,92.0,73.0,3
10007,99.0,84.0,65.0,3
10008,100.0,87.0,68.0,3
10009,102.0,89.0,70.0,3
10010,100.0,87.0,70.0,3
10011,98.0,85.0,68.0,3
10012,99.0,86.0,69.0,3
10013,106.0,93.0,76.0,3
10014,106.0,93.0,76.0,3
10015,108.0,92.0,76.0,3
10016,111.0,96.0,77.0,3
10017,119.0,104.0,85.0,3
10018,109.0,96.0,77.0,3
10019,109.0,96.0,77.0,3
10020,109.0,96.0,77.0,3
10021,100.0,85.0,66.0,3
10022,102.0,87.0,68.0,3
10023,109.0,94.0,75.0,3
10024,108.0,93.0,74.0,3
10025,109.0,94.0,75.0,3
10026,106.0,91.0,72.0,3
10027,110.0,95.0,76.0,3
10028,107.0,92.0,73.0,3
10029,108.0,95.0,76.0,3
10030,105.0,92.0,73.0,3
10031,105.0,92.0,75.0,3
10032,103.0,90.0,73.0,3
10033,103.0,90.0,73.0,3
10034,107.0,94.0,77.0,3
10035,105.0,92.0,75.0,3
10036,110.0,97.0,80.0,3
10037,112.0,97.0,78.0,3
10038,114.0,101.0,82.0,3
10039,111.0,98.0,79.0,3
10040,111.0,100.0,80.0,3
10041,110.0,97.0,78.0,3
10042,105.0,89.0,73.0,3
10043,102.0,86.0,70.0,3
10044,107.0,91.0,75.0,3
10045,108.0,92.0,76.0,3
10046,112.0,97.0,78.0,3
10047,107.0,92.0,73.0,3
10048,109.0,94.0,75.0,3
10049,110.0,95.0,76.0,3
10050,108.0,95.0,76.0,3
10051,110.0,97.0,78.0,3
10052,104.0,93.0,73.0,3
10053,105.0,94.0,74.0,3
10054,106.0,93.0,76.0,3
10055,103.0,90.0,73.0,3
10056,108.0,95.0,78.0,3
10057,109.0,96.0,79.0,3
10058,106.0,93.0,76.0,3
10059,116.0,103.0,86.0,3
10060,112.0,99.0,80.0,3
10061,107.0,94.0,75.0,3
10062,107.0,94.0,75.0,3
10063,94.0,81.0,64.0,3
10064,95.0,82.0,65.0,3
10065,108.0,92.0,76.0,3
10066,108.0,92.0,76.0,3
10067,109.0,93.0,77.0,3
10068,107.0,92.0,73.0,3
10069,110.0,95.0,76.0,3
10070,113.0,98.0,79.0,3
10071,111.0,98.0,79.0,3
10072,107.0,94.0,75.0,3
10073,106.0,95.0,75.0,3
10074,107.0,96.0,76.0,3
10075,108.0,95.0,78.0,3
10076,107.0,94.0,77.0,3
10077,110.0,97.0,80.0,3
10078,111.0,98.0,81.0,3
10079,112.0,99.0,82.0,3
10080,113.0,100.0,83.0,3
10081,115.0,102.0,83.0,3
10082,109.0,96.0,77.0,3
10083,116.0,103.0,84.0,3
10084,83.0,71.0,55.0,3
10085,77.0,65.0,49.0,3
10086,97.0,84.0,68.0,3
10087,102.0,89.0,73.0,3
10088,105.0,92.0,76.0,3
10089,112.0,99.0,82.0,3
10090,105.0,89.0,73.0,3
10091,114.0,98.0,82.0,3
10092,108.0,95.0,76.0,3
10093,111.0,98.0,79.0,3
10094,107.0,96.0,76.0,3
10095,107.0,96.0,76.0,3
10096,109.0,98.0,78.0,3
10097,107.0,96.0,76.0,3
10098,111.0,100.0,82.0,3
10099,114.0,103.0,85.0,3
10100,116.0,103.0,84.0,3
10101,116.0,103.0,84.0,3
10102,109.0,98.0,78.0,3
10103,110.0,99.0,79.0,3
10104,117.0,104.0,85.0,3
10105,81.0,72.0,55.0,3
10106,73.0,64.0,47.0,3
10107,86.0,74.0,58.0,3
10108,95.0,83.0,67.0,3
10109,84.0,72.0,56.0,3
10110,84.0,72.0,56.0,3
10111,112.0,99.0,82.0,3
10112,107.0,94.0,77.0,3
10113,108.0,95.0,76.0,3
10114,110.0,97.0,78.0,3
10115,109.0,98.0,78.0,3
10116,103.0,92.0,72.0,3
10117,110.0,99.0,79.0,3
10118,110.0,99.0,79.0,3
10119,104.0,93.0,75.0,3
10120,104.0,93.0,75.0,3
10121,106.0,93.0,74.0,3
10122,111.0,98.0,79.0,3
10123,113.0,102.0,82.0,3
10124,107.0,96.0,76.0,3
10125,112.0,101.0,81.0,3
10126,77.0,68.0,53.0,3
10127,77.0,68.0,53.0,3
10128,78.0,69.0,54.0,3
10129,98.0,89.0,74.0,3
10130,97.0,88.0,71.0,3
10131,82.0,70.0,54.0,3
10132,103.0,90.0,74.0,3
10133,110.0,97.0,81.0,3
10134,104.0,91.0,74.0,3
10135,103.0,92.0,74.0,3
10136,107.0,96.0,78.0,3
10137,106.0,95.0,77.0,3
10138,109.0,98.0,80.0,3
10139,107.0,96.0,78.0,3
10140,104.0,93.0,75.0,3
10141,108.0,97.0,79.0,3
10142,106.0,95.0,75.0,3
10143,108.0,97.0,77.0,3
10144,105.0,94.0,76.0,3
10145,106.0,95.0,77.0,3
10146,108.0,97.0,79.0,3
10147,86.0,77.0,62.0,3
10148,78.0,69.0,54.0,3
10149,85.0,76.0,61.0,3
10150,93.0,84.0,69.0,3
10151,95.0,86.0,69.0,3
10152,79.0,68.0,50.0,3
10153,98.0,85.0,68.0,3
10154,103.0,90.0,73.0,3
10155,110.0,99.0,81.0,3
10156,108.0,97.0,79.0,3
10157,101.0,93.0,74.0,3
10158,100.0,92.0,73.0,3
10159,100.0,92.0,73.0,3
10160,109.0,98.0,80.0,3
10161,102.0,91.0,73.0,3
10162,106.0,95.0,77.0,3
10163,105.0,94.0,74.0,3
10164,108.0,97.0,77.0,3
10165,108.0,97.0,79.0,3
10166,110.0,99.0,81.0,3
10167,104.0,96.0,77.0,3
10168,92.0,85.0,69.0,3
10169,80.0,73.0,57.0,3
10170,79.0,72.0,56.0,3
10171,95.0,88.0,70.0,3
10172,101.0,93.0,74.0,3
10173,103.0,92.0,74.0,3
10174,102.0,89.0,72.0,3
10175,111.0,98.0,81.0,3
10176,115.0,104.0,86.0,3
10177,100.0,91.0,74.0,3
10178,90.0,83.0,65.0,3
10179,94.0,87.0,69.0,3
10180,94.0,87.0,69.0,3
10181,98.0,89.0,72.0,3
10182,109.0,101.0,82.0,3
10183,109.0,101.0,82.0,3
10184,107.0,96.0,78.0,3
10185,107.0,96.0,78.0,3
10186,111.0,100.0,80.0,3
10187,107.0,96.0,76.0,3
10188,102.0,94.0,75.0,3
10189,91.0,84.0,68.0,3
10190,79.0,72.0,56.0,3
10191,87.0,81.0,65.0,3
10192,91.0,84.0,66.0,3
10193,110.0,102.0,81.0,3
10194,112.0,101.0,81.0,3
10195,110.0,97.0,78.0,3
10196,113.0,102.0,84.0,3
10197,107.0,98.0,81.0,3
10198,101.0,94.0,76.0,3
10199,79.0,73.0,57.0,3
10200,75.0,69.0,53.0,3
10201,80.0,74.0,58.0,3
10202,98.0,91.0,73.0,3
10203,101.0,92.0,75.0,3
10204,103.0,95.0,76.0,3
10205,106.0,95.0,77.0,3
10206,112.0,101.0,83.0,3
10207,117.0,106.0,86.0,3
10208,111.0,100.0,80.0,3
10209,101.0,93.0,74.0,3
10210,89.0,82.0,66.0,3
10211,78.0,72.0,56.0,3
10212,89.0,82.0,64.0,3
10213,98.0,89.0,72.0,3
10214,119.0,108.0,88.0,3
10215,115.0,103.0,81.0,3
10216,104.0,91.0,72.0,3
10217,114.0,103.0,85.0,3
10218,94.0,87.0,69.0,3
10219,77.0,71.0,55.0,3
10220,76.0,70.0,56.0,3
10221,66.0,60.0,46.0,3
10222,69.0,63.0,49.0,3
10223,94.0,87.0,71.0,3
10224,97.0,88.0,71.0,3
10225,102.0,93.0,76.0,3
10226,108.0,97.0,79.0,3
10227,112.0,99.0,82.0,3
10228,109.0,98.0,78.0,3
10229,104.0,93.0,73.0,3
10230,108.0,97.0,79.0,3
10231,82.0,76.0,60.0,3
10232,98.0,92.0,76.0,3
10233,99.0,92.0,74.0,3
10234,119.0,111.0,92.0,3
10235,131.0,120.0,100.0,3
10236,119.0,107.0,85.0,3
10237,114.0,101.0,82.0,3
10238,108.0,97.0,77.0,3
10239,93.0,86.0,68.0,3
10240,84.0,78.0,62.0,3
10241,94.0,88.0,72.0,3
10242,81.0,75.0,59.0,3
10243,82.0,76.0,60.0,3
10244,93.0,86.0,70.0,3
10245,106.0,97.0,80.0,3
10246,105.0,97.0,78.0,3
10247,110.0,99.0,81.0,3
10248,107.0,94.0,77.0,3
10249,108.0,97.0,77.0,3
10250,111.0,100.0,80.0,3
10251,113.0,102.0,84.0,3
10252,81.0,75.0,61.0,3
10253,89.0,83.0,67.0,3
10254,94.0,87.0,69.0,3
10255,122.0,114.0,95.0,3
10256,122.0,111.0,91.0,3
10257,119.0,106.0,87.0,3
10258,112.0,100.0,78.0,3
10259,112.0,101.0,81.0,3
10260,99.0,91.0,72.0,3
10261,98.0,91.0,73.0,3
10262,103.0,96.0,78.0,3
10263,99.0,92.0,76.0,3
10264,98.0,91.0,75.0,3
10265,101.0,94.0,76.0,3
10266,101.0,92.0,75.0,3
10267,105.0,97.0,78.0,3
10268,109.0,98.0,80.0,3
10269,109.0,98.0,78.0,3
10270,111.0,100.0,80.0,3
10271,113.0,102.0,82.0,3
10272,105.0,94.0,76.0,3
10273,77.0,71.0,57.0,3
10274,82.0,76.0,62.0,3
10275,96.0,89.0,73.0,3
10276,107.0,98.0,81.0,3
10277,132.0,121.0,103.0,3
10278,126.0,113.0,94.0,3
10279,124.0,112.0,90.0,3
10280,118.0,106.0,84.0,3
10281,113.0,102.0,82.0,3
10282,104.0,96.0,77.0,3
10283,109.0,101.0,82.0,3
10284,104.0,97.0,78.0,3
10285,103.0,96.0,77.0,3
10286,106.0,98.0,79.0,3
10287,108.0,100.0,81.0,3
10288,109.0,101.0,82.0,3
10289,111.0,100.0,80.0,3
10290,113.0,102.0,82.0,3
10291,112.0,101.0,81.0,3
10292,111.0,100.0,80.0,3
10293,115.0,104.0,86.0,3
10294,79.0,73.0,59.0,3
10295,80.0,74.0,60.0,3
10296,90.0,83.0,67.0,3
10297,109.0,100.0,83.0,3
10298,128.0,117.0,99.0,3
10299,128.0,115.0,96.0,3
10300,132.0,120.0,98.0,3
10301,127.0,115.0,93.0,3
10302,129.0,117.0,95.0,3
10303,110.0,99.0,79.0,3
10304,114.0,103.0,83.0,3
10305,103.0,92.0,74.0,3
10306,109.0,98.0,80.0,3
10307,112.0,101.0,81.0,3
10308,108.0,97.0,77.0,3
10309,110.0,99.0,79.0,3
10310,112.0,101.0,81.0,3
10311,111.0,100.0,80.0,3
10312,114.0,103.0,83.0,3
10313,113.0,102.0,82.0,3
10314,104.0,96.0,77.0,3
10315,82.0,76.0,62.0,3
10316,88.0,82.0,68.0,3
10317,94.0,87.0,71.0,3
10318,116.0,107.0,90.0,3
10319,132.0,121.0,103.0,3
10320,124.0,111.0,92.0,3
10321,125.0,113.0,91.0,3
10322,144.0,132.0,110.0,3
10323,136.0,124.0,102.0,3
10324,116.0,104.0,82.0,3
10325,102.0,89.0,70.0,3
10326,96.0,85.0,65.0,3
10327,114.0,103.0,83.0,3
10328,108.0,97.0,77.0,3
10329,108.0,97.0,77.0,3
10330,110.0,99.0,79.0,3
10331,113.0,102.0,82.0,3
10332,107.0,96.0,76.0,3
10333,108.0,97.0,77.0,3
10334,107.0,96.0,76.0,3
10335,103.0,95.0,76.0,3
10336,82.0,76.0,62.0,3
10337,90.0,82.0,69.0,3
10338,98.0,89.0,74.0,3
10339,85.0,76.0,59.0,3
10340,107.0,96.0,78.0,3
10341,135.0,124.0,104.0,3
10342,131.0,119.0,97.0,3
10343,126.0,114.0,92.0,3
10344,119.0,106.0,87.0,3
10345,120.0,107.0,88.0,3
10346,112.0,99.0,80.0,3
10347,130.0,117.0,98.0,3
10348,111.0,98.0,79.0,3
10349,111.0,98.0,79.0,3
10350,118.0,107.0,87.0,3
10351,119.0,108.0,88.0,3
10352,107.0,96.0,76.0,3
10353,109.0,98.0,78.0,3
10354,104.0,93.0,75.0,3
10355,100.0,89.0,71.0,3
10356,107.0,96.0,78.0,3
10357,81.0,75.0,61.0,3
10358,87.0,81.0,67.0,3
10359,104.0,97.0,81.0,3
10360,101.0,92.0,77.0,3
10361,103.0,91.0,75.0,3
10362,127.0,116.0,98.0,3
10363,130.0,117.0,98.0,3
10364,121.0,108.0,89.0,3
10365,96.0,83.0,64.0,3
10366,112.0,99.0,80.0,3
10367,114.0,99.0,80.0,3
10368,119.0,104.0,85.0,3
10369,120.0,105.0,86.0,3
10370,115.0,102.0,83.0,3
10371,121.0,108.0,89.0,3
10372,117.0,106.0,86.0,3
10373,116.0,105.0,85.0,3
10374,101.0,90.0,70.0,3
10375,105.0,94.0,76.0,3
10376,106.0,95.0,77.0,3
10377,105.0,94.0,76.0,3
10378,85.0,79.0,65.0,3
10379,94.0,86.0,73.0,3
10380,102.0,93.0,78.0,3
10381,102.0,93.0,78.0,3
10382,99.0,87.0,71.0,3
10383,133.0,122.0,104.0,3
10384,136.0,123.0,106.0,3
10385,121.0,108.0,91.0,3
10386,87.0,76.0,58.0,3
10387,111.0,98.0,81.0,3
10388,128.0,113.0,94.0,3
10389,122.0,107.0,88.0,3
10390,116.0,101.0,82.0,3
10391,120.0,105.0,86.0,3
10392,117.0,102.0,83.0,3
10393,114.0,101.0,82.0,3
10394,107.0,94.0,77.0,3
10395,105.0,92.0,75.0,3
10396,105.0,94.0,76.0,3
10397,104.0,93.0,75.0,3
10398,106.0,95.0,77.0,3
10399,80.0,74.0,60.0,3
10400,101.0,95.0,81.0,3
10401,97.0,90.0,74.0,3
10402,99.0,90.0,75.0,3
10403,124.0,112.0,96.0,3
10404,145.0,133.0,117.0,3
10405,132.0,119.0,102.0,3
10406,122.0,109.0,92.0,3
10407,110.0,99.0,81.0,3
10408,104.0,91.0,74.0,3
10409,122.0,109.0,90.0,3
10410,124.0,109.0,90.0,3
10411,119.0,104.0,85.0,3
10412,122.0,107.0,88.0,3
10413,116.0,101.0,82.0,3
10414,120.0,107.0,88.0,3
10415,117.0,104.0,87.0,3
10416,103.0,90.0,73.0,3
10417,99.0,88.0,70.0,3
10418,103.0,92.0,74.0,3
10419,104.0,93.0,75.0,3
10420,97.0,91.0,77.0,3
10421,103.0,97.0,83.0,3
10422,106.0,98.0,85.0,3
10423,115.0,105.0,93.0,3
10424,130.0,118.0,104.0,3
10425,136.0,124.0,110.0,3
10426,122.0,109.0,93.0,3
10427,118.0,105.0,88.0,3
10428,118.0,105.0,88.0,3
10429,111.0,98.0,79.0,3
10430,110.0,97.0,78.0,3
10431,120.0,105.0,86.0,3
10432,120.0,105.0,86.0,3
10433,121.0,106.0,87.0,3
10434,115.0,100.0,81.0,3
10435,118.0,105.0,86.0,3
10436,105.0,92.0,75.0,3
10437,99.0,88.0,70.0,3
10438,106.0,95.0,77.0,3
10439,103.0,92.0,74.0,3
10440,111.0,100.0,80.0,3
10441,85.0,79.0,65.0,3
10442,98.0,92.0,78.0,3
10443,96.0,90.0,76.0,3
10444,100.0,92.0,79.0,3
10445,133.0,124.0,109.0,3
10446,130.0,118.0,104.0,3
10447,133.0,120.0,104.0,3
10448,117.0,104.0,88.0,3
10449,120.0,107.0,90.0,3
10450,120.0,107.0,88.0,3
10451,119.0,106.0,87.0,3
10452,114.0,101.0,82.0,3
10453,117.0,104.0,85.0,3
10454,118.0,105.0,86.0,3
10455,117.0,104.0,85.0,3
10456,110.0,99.0,79.0,3
10457,112.0,101.0,83.0,3
10458,112.0,101.0,83.0,3
10459,107.0,96.0,78.0,3
10460,103.0,92.0,74.0,3
10461,102.0,91.0,73.0,3
10462,77.0,73.0,61.0,3
10463,85.0,79.0,67.0,3
10464,90.0,84.0,70.0,3
10465,101.0,93.0,80.0,3
10466,129.0,120.0,105.0,3
10467,135.0,123.0,107.0,3
10468,111.0,99.0,83.0,3
10469,119.0,107.0,91.0,3
10470,117.0,104.0,87.0,3
10471,116.0,103.0,84.0,3
10472,110.0,99.0,79.0,3
10473,113.0,102.0,80.0,3
10474,112.0,101.0,81.0,3
10475,108.0,97.0,77.0,3
10476,116.0,105.0,85.0,3
10477,111.0,100.0,80.0,3
10478,105.0,94.0,76.0,3
10479,104.0,96.0,77.0,3
10480,108.0,100.0,81.0,3
10481,94.0,86.0,67.0,3
10482,98.0,87.0,69.0,3
10483,75.0,69.0,55.0,3
10484,79.0,73.0,61.0,3
10485,87.0,81.0,67.0,3
10486,93.0,85.0,72.0,3
10487,118.0,106.0,92.0,3
10488,134.0,121.0,105.0,3
10489,116.0,103.0,87.0,3
10490,115.0,102.0,86.0,3
10491,117.0,104.0,87.0,3
10492,115.0,102.0,85.0,3
10493,112.0,101.0,81.0,3
10494,115.0,104.0,82.0,3
10495,118.0,107.0,87.0,3
10496,115.0,104.0,84.0,3
10497,112.0,101.0,81.0,3
10498,111.0,100.0,80.0,3
10499,110.0,99.0,81.0,3
10500,97.0,89.0,70.0,3
10501,102.0,94.0,75.0,3
10502,94.0,86.0,67.0,3
10503,96.0,84.0,68.0,3
10504,78.0,70.0,57.0,3
10505,88.0,80.0,67.0,3
10506,94.0,86.0,73.0,3
10507,97.0,87.0,75.0,3
10508,111.0,97.0,84.0,3
10509,133.0,117.0,104.0,3
10510,129.0,113.0,98.0,3
10511,105.0,89.0,74.0,3
10512,120.0,104.0,88.0,3
10513,120.0,104.0,88.0,3
10514,116.0,103.0,84.0,3
10515,115.0,102.0,83.0,3
10516,108.0,97.0,77.0,3
10517,115.0,104.0,84.0,3
10518,113.0,102.0,82.0,3
10519,111.0,100.0,80.0,3
10520,109.0,98.0,78.0,3
10521,103.0,92.0,72.0,3
10522,102.0,91.0,73.0,3
10523,97.0,86.0,68.0,3
10524,90.0,81.0,64.0,3
10525,89.0,82.0,66.0,3
10526,87.0,77.0,65.0,3
10527,95.0,85.0,73.0,3
10528,97.0,85.0,73.0,3
10529,107.0,91.0,78.0,3
10530,129.0,111.0,99.0,3
10531,127.0,109.0,95.0,3
10532,98.0,80.0,66.0,3
10533,109.0,92.0,76.0,3
10534,116.0,100.0,84.0,3
10535,111.0,96.0,77.0,3
10536,109.0,96.0,77.0,3
10537,109.0,98.0,78.0,3
10538,112.0,101.0,81.0,3
10539,108.0,97.0,77.0,3
10540,111.0,100.0,80.0,3
10541,104.0,91.0,72.0,3
10542,107.0,94.0,75.0,3
10543,100.0,89.0,71.0,3
10544,103.0,92.0,74.0,3
10545,98.0,86.0,70.0,3
10546,82.0,70.0,56.0,3
10547,87.0,75.0,61.0,3
10548,89.0,75.0,64.0,3
10549,98.0,81.0,71.0,3
10550,117.0,97.0,86.0,3
10551,113.0,93.0,82.0,3
10552,122.0,103.0,89.0,3
10553,116.0,97.0,83.0,3
10554,126.0,107.0,92.0,3
10555,126.0,109.0,93.0,3
10556,119.0,104.0,85.0,3
10557,118.0,103.0,84.0,3
10558,108.0,95.0,76.0,3
10559,114.0,101.0,82.0,3
10560,111.0,100.0,80.0,3
10561,110.0,99.0,79.0,3
10562,108.0,95.0,76.0,3
10563,108.0,95.0,76.0,3
10564,109.0,96.0,79.0,3
10565,104.0,91.0,74.0,3
10566,100.0,87.0,71.0,3
10567,54.0,46.0,35.0,3
10568,51.0,44.0,34.0,3
10569,30.0,23.0,13.0,3
10570,41.0,34.0,24.0,3
10571,40.0,33.0,23.0,3
10572,42.0,36.0,24.0,3
10573,43.0,37.0,25.0,3
10574,39.0,35.0,23.0,3
10575,40.0,36.0,24.0,3
10576,44.0,40.0,28.0,3
10577,51.0,45.0,31.0,3
10578,49.0,43.0,29.0,3
10579,59.0,52.0,36.0,3
10580,68.0,61.0,45.0,3
10581,68.0,61.0,45.0,3
10582,55.0,48.0,32.0,3
10583,58.0,50.0,37.0,3
10584,54.0,46.0,33.0,3
10585,56.0,48.0,35.0,3
10586,62.0,54.0,41.0,3
10587,59.0,52.0,36.0,3
10588,56.0,50.0,34.0,3
10589,61.0,53.0,40.0,3
10590,59.0,51.0,38.0,3
10591,64.0,54.0,42.0,3
10592,59.0,50.0,35.0,3
10593,40.0,36.0,25.0,3
10594,42.0,38.0,27.0,3
10595,37.0,33.0,24.0,3
10596,43.0,39.0,30.0,3
10597,42.0,38.0,27.0,3
10598,43.0,39.0,28.0,3
10599,37.0,33.0,22.0,3
10600,43.0,39.0,28.0,3
10601,44.0,40.0,28.0,3
10602,46.0,42.0,30.0,3
10603,50.0,44.0,30.0,3
10604,51.0,45.0,31.0,3
10605,59.0,52.0,36.0,3
10606,60.0,53.0,37.0,3
10607,63.0,56.0,40.0,3
10608,57.0,50.0,34.0,3
10609,58.0,52.0,38.0,3
10610,60.0,54.0,40.0,3
10611,61.0,53.0,40.0,3
10612,64.0,56.0,43.0,3
10613,60.0,54.0,38.0,3
10614,56.0,50.0,34.0,3
10615,57.0,49.0,36.0,3
10616,60.0,52.0,39.0,3
10617,59.0,51.0,38.0,3
10618,58.0,50.0,37.0,3
10619,37.0,33.0,22.0,3
10620,43.0,41.0,29.0,3
